"","GameID","Team","Opponent","Home","Win","FGM","FGA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","STL","BLK","TO","PF","PTS"
"663","400828219","Kings","Knicks","1","1","42","93","3","16","12","16","10","34","44","24","6","3","12","20","99"
"664","400828219","Knicks","Kings","0","0","33","83","9","29","22","28","13","41","54","17","9","6","18","22","97"
"665","400828220","Pacers","Heat","1","1","36","86","6","28","18","20","7","38","45","22","13","6","12","13","96"
"666","400828220","Heat","Pacers","0","0","35","81","5","20","8","13","8","37","45","14","6","8","19","16","83"
"667","400828221","Magic","Cavaliers","1","0","28","72","6","22","14","20","6","24","30","16","8","3","19","24","76"
"668","400828221","Cavaliers","Magic","0","1","41","72","11","21","18","27","9","36","45","28","12","0","18","19","111"
"669","400828222","76ers","Pistons","1","0","36","80","6","18","17","24","13","31","44","22","5","5","21","16","95"
"670","400828222","Pistons","76ers","0","1","43","93","10","27","11","16","17","31","48","18","9","9","14","21","107"
"671","400828223","Celtics","Warriors","1","0","49","114","12","33","9","16","11","40","51","32","7","9","15","30","119"
"672","400828223","Warriors","Celtics","0","1","42","107","9","31","31","39","17","50","67","28","10","11","18","22","124"
"673","400828224","Raptors","Bucks","1","1","34","70","7","20","15","23","7","32","39","16","9","8","16","23","90"
"674","400828224","Bucks","Raptors","0","0","33","80","4","11","13","16","10","30","40","19","9","4","15","19","83"
"675","400828225","Grizzlies","Hornets","1","0","32","80","7","20","28","37","11","29","40","19","8","5","12","24","99"
"676","400828225","Hornets","Grizzlies","0","1","39","78","18","37","27","30","7","34","41","23","5","5","13","24","123"
"677","400828226","Pelicans","Wizards","1","1","39","79","16","27","13","18","7","34","41","21","9","0","16","18","107"
"678","400828226","Wizards","Pelicans","0","0","40","80","12","27","13","21","6","27","33","27","10","1","10","17","105"
"679","400828227","Nuggets","Timberwolves","1","1","38","86","11","28","24","33","8","42","50","21","7","1","12","25","111"
"680","400828227","Timberwolves","Nuggets","0","0","38","87","7","19","25","29","8","35","43","22","5","8","10","27","108"
"681","400828228","Jazz","Thunder","1","0","33","78","8","28","16","24","11","28","39","17","7","4","11","16","90"
"682","400828228","Thunder","Jazz","0","1","37","79","6","17","14","16","11","34","45","14","4","2","13","19","94"
"683","400828229","Spurs","Lakers","1","1","44","82","6","14","15","25","11","38","49","26","9","6","13","13","109"
"684","400828229","Lakers","Spurs","0","0","36","88","9","25","6","10","9","27","36","20","7","5","15","21","87"
"685","400828230","Suns","Trail Blazers","1","0","36","83","13","35","11","18","8","32","40","21","8","7","9","9","96"
"686","400828230","Trail Blazers","Suns","0","1","45","96","12","34","4","7","14","37","51","23","7","3","12","14","106"
"687","400828231","Nets","Clippers","1","0","35","79","5","19","25","30","12","34","46","17","5","2","16","22","100"
"688","400828231","Clippers","Nets","0","1","43","86","8","24","11","18","7","33","40","28","12","0","12","21","105"
"689","400828232","Hornets","Celtics","1","0","36","88","11","35","10","10","7","45","52","17","1","5","11","12","93"
"690","400828232","Celtics","Hornets","0","1","40","96","9","25","9","10","3","39","42","26","5","5","5","13","98"
"691","400828233","Pistons","Pacers","1","1","45","90","13","29","15","19","10","36","46","26","11","6","14","18","118"
"692","400828233","Pacers","Pistons","0","0","41","82","3","16","11","18","5","28","33","17","7","2","16","16","96"
"693","400828234","Hawks","Spurs","1","0","30","80","5","24","13","16","7","26","33","21","15","3","17","15","78"
"694","400828234","Spurs","Hawks","0","1","36","74","10","20","21","22","6","43","49","26","11","2","23","16","103"
"695","400828235","Bulls","Pelicans","1","1","33","78","8","20","24","29","7","41","48","17","6","6","13","10","98"
"696","400828235","Pelicans","Bulls","0","0","40","89","6","16","8","11","5","36","41","26","9","6","10","22","94"
"697","400828236","Rockets","Lakers","1","1","47","90","15","33","17","28","15","37","52","32","16","7","16","15","126"
"698","400828236","Lakers","Rockets","0","0","35","88","10","32","17","20","11","29","40","21","11","4","19","23","97"
"699","400828237","Mavericks","Wizards","1","0","38","89","14","33","21","24","11","35","46","23","5","3","12","12","111"
"700","400828237","Wizards","Mavericks","0","1","44","85","14","29","12","15","4","35","39","33","6","6","13","22","114"
"701","400828238","Bucks","Warriors","1","1","44","90","6","14","14","18","8","36","44","31","12","4","16","24","108"
"702","400828238","Warriors","Bucks","0","0","36","89","6","27","17","25","15","34","49","23","9","8","16","20","95"
"703","400828239","Trail Blazers","Knicks","1","0","41","89","6","21","22","29","14","25","39","15","4","0","7","22","110"
"704","400828239","Knicks","Trail Blazers","0","1","39","75","9","21","25","28","7","27","34","17","3","3","11","22","112"
"705","400828240","Suns","Timberwolves","1","1","39","87","10","30","20","24","12","26","38","28","16","8","14","26","108"
"706","400828240","Timberwolves","Suns","0","0","33","73","8","19","27","34","9","29","38","22","7","4","24","26","101"
"707","400828241","Heat","Grizzlies","1","1","37","77","7","22","19","23","7","28","35","18","9","1","10","15","100"
"708","400828241","Grizzlies","Heat","0","0","40","77","7","19","10","14","5","28","33","23","10","3","13","21","97"
"709","400828242","Raptors","76ers","1","1","32","78","7","22","25","34","8","33","41","14","11","9","8","15","96"
"710","400828242","76ers","Raptors","0","0","28","84","10","28","10","14","15","37","52","18","1","9","22","20","76"
"711","400828243","Thunder","Jazz","1","1","35","79","7","21","27","30","8","34","42","18","7","13","10","18","104"
"712","400828243","Jazz","Thunder","0","0","39","94","8","22","12","20","16","28","44","14","6","2","11","24","98"
"713","400828244","Pacers","Raptors","1","1","41","86","10","22","14","16","10","34","44","14","8","3","14","21","106"
"714","400828244","Raptors","Pacers","0","0","29","79","10","28","22","26","15","30","45","10","9","6","18","21","90"
"715","400828245","Nets","Magic","1","0","31","80","7","19","13","16","9","30","39","23","5","0","17","19","82"
"716","400828245","Magic","Nets","0","1","41","76","9","21","14","20","7","36","43","24","12","3","16","18","105"
"717","400828246","Pistons","Clippers","1","0","37","89","6","19","23","31","15","39","54","17","8","0","18","21","103"
"718","400828246","Clippers","Pistons","0","1","44","97","6","19","11","15","10","29","39","29","9","4","10","22","105"
"719","400828247","Hawks","Heat","1","0","33","84","8","33","14","15","7","30","37","25","7","4","14","21","88"
"720","400828247","Heat","Hawks","0","1","40","89","7","16","13","15","15","39","54","26","6","5","15","16","100"
"721","400828248","Bulls","76ers","1","1","43","85","8","22","21","26","10","43","53","28","7","8","13","15","115"
"722","400828248","76ers","Bulls","0","0","38","92","11","31","9","13","9","27","36","19","6","8","11","17","96"
"723","400828249","Grizzlies","Wizards","1","1","44","78","10","15","14","15","6","33","39","26","8","5","17","18","112"
"724","400828249","Wizards","Grizzlies","0","0","37","86","9","24","12","20","10","26","36","22","9","3","14","13","95"
"725","400828250","Mavericks","Suns","1","1","38","77","12","32","16","21","5","36","41","17","12","1","16","22","104"
"726","400828250","Suns","Mavericks","0","0","33","80","9","25","19","27","12","35","47","19","9","5","16","23","94"
"727","400828251","Spurs","Jazz","1","1","42","75","9","21","25","27","9","39","48","24","6","2","11","17","118"
"728","400828251","Jazz","Spurs","0","0","32","79","3","11","14","17","7","25","32","18","8","3","11","23","81"
"729","400828252","Nuggets","Rockets","1","1","42","82","8","25","22","25","15","37","52","26","8","5","18","15","114"
"730","400828252","Rockets","Nuggets","0","0","41","87","18","40","8","11","5","21","26","26","14","1","11","22","108"
"731","400828253","Trail Blazers","Pelicans","1","1","35","81","13","32","22","29","10","40","50","28","7","5","15","21","105"
"732","400828253","Pelicans","Trail Blazers","0","0","36","82","8","25","21","27","5","36","41","15","9","9","9","22","101"
"733","400828254","Celtics","Cavaliers","1","0","28","87","9","32","12","14","12","29","41","18","6","6","10","11","77"
"734","400828254","Cavaliers","Celtics","0","1","36","78","8","23","9","10","6","40","46","17","5","7","14","17","89"
"735","400828255","Timberwolves","Nuggets","1","0","36","77","4","10","24","31","10","21","31","21","6","6","9","24","100"
"736","400828255","Nuggets","Timberwolves","0","1","41","73","10","18","20","27","10","29","39","24","9","6","14","26","112"
"737","400828256","Kings","Rockets","1","1","38","75","11","24","20","29","9","38","47","25","13","3","28","19","107"
"738","400828256","Rockets","Kings","0","0","34","82","12","39","17","23","7","29","36","22","17","3","21","28","97"
"739","400828257","Lakers","Bucks","1","1","41","89","10","27","21","25","18","34","52","26","7","3","14","18","113"
"740","400828257","Bucks","Lakers","0","0","40","85","4","13","11","20","12","26","38","23","7","7","11","20","95"
"741","400828258","Pacers","Mavericks","1","1","43","89","11","29","10","17","5","42","47","28","9","4","8","17","107"
"742","400828258","Mavericks","Pacers","0","0","33","90","8","33","7","10","11","36","47","16","2","3","11","16","81"
"743","400828259","Magic","Hornets","1","1","43","77","14","24","13","15","4","36","40","28","12","4","17","15","113"
"744","400828259","Hornets","Magic","0","0","36","79","14","34","12","15","7","26","33","23","12","3","16","19","98"
"745","400828260","Nets","Heat","1","0","42","89","4","16","10","14","10","25","35","24","6","3","6","18","98"
"746","400828260","Heat","Nets","0","1","40","75","7","21","17","24","8","37","45","16","4","6","12","13","104"
"747","400828261","Pistons","Celtics","1","1","38","78","11","21","32","43","7","29","36","13","5","4","11","22","119"
"748","400828261","Celtics","Pistons","0","0","43","89","10","25","20","24","10","34","44","17","4","2","18","35","116"
"749","400828262","Knicks","Timberwolves","1","1","37","85","8","21","25","30","14","36","50","28","2","10","14","17","107"
"750","400828262","Timberwolves","Knicks","0","0","42","101","4","21","14","14","16","34","50","21","12","2","7","23","102"
"751","400828263","Hawks","76ers","1","1","48","78","10","21","21","24","2","23","25","32","11","7","12","21","127"
"752","400828263","76ers","Hawks","0","0","39","75","12","26","16","24","7","25","32","20","5","2","22","21","106"
"753","400828264","Bulls","Grizzlies","1","1","38","86","9","24","13","19","9","36","45","22","5","6","14","17","98"
"754","400828264","Grizzlies","Bulls","0","0","32","76","5","19","16","28","5","36","41","27","6","5","13","20","85"
"755","400828265","Thunder","Trail Blazers","1","1","38","79","2","14","28","37","14","37","51","13","6","8","18","20","106"
"756","400828265","Trail Blazers","Thunder","0","0","32","92","11","26","15","18","17","30","47","13","6","3","18","28","90"
"757","400828266","Spurs","Wizards","1","1","44","83","8","22","18","23","8","35","43","29","10","9","11","21","114"
"758","400828266","Wizards","Spurs","0","0","35","84","3","15","22","25","10","28","38","22","6","4","12","18","95"
"759","400828267","Jazz","Pelicans","1","0","32","67","7","20","23","29","5","29","34","17","4","4","12","20","94"
"760","400828267","Pelicans","Jazz","0","1","34","73","10","21","26","28","8","28","36","14","9","2","10","24","104"
"761","400828268","Warriors","Suns","1","1","46","88","15","32","21","27","9","40","49","32","12","4","17","17","128"
"762","400828268","Suns","Warriors","0","0","41","91","5","22","16","18","7","34","41","28","11","4","20","20","103"
"763","400828269","Clippers","Bucks","1","1","36","75","11","21","20","24","10","30","40","25","7","4","14","10","103"
"764","400828269","Bucks","Clippers","0","0","38","88","5","16","9","11","15","26","41","21","9","6","11","21","90"
"765","400828270","Hornets","Raptors","1","1","37","85","10","29","25","31","6","45","51","23","5","9","13","23","109"
"766","400828270","Raptors","Hornets","0","0","35","97","9","39","20","28","9","37","46","18","7","10","8","22","99"
"767","400828271","Cavaliers","Thunder","1","1","41","88","12","29","10","13","16","26","42","29","6","1","16","22","104"
"768","400828271","Thunder","Cavaliers","0","0","35","74","6","20","24","28","9","27","36","23","7","7","12","20","100"
"769","400828272","Lakers","Rockets","1","0","36","84","5","24","10","18","13","33","46","22","5","5","14","27","87"
"770","400828272","Rockets","Lakers","0","1","34","88","12","31","27","42","23","31","54","22","9","8","13","17","107"
"771","400828273","Pacers","Nets","1","1","37","89","7","28","23","26","14","38","52","17","4","4","11","15","104"
"772","400828273","Nets","Pacers","0","0","36","86","8","16","17","17","9","33","42","18","7","6","12","21","97"
"773","400828274","Magic","Trail Blazers","1","1","39","84","2","15","22","31","13","35","48","19","11","5","13","18","102"
"774","400828274","Trail Blazers","Magic","0","0","32","73","11","32","19","26","7","35","42","21","3","2","19","23","94"
"775","400828275","76ers","Knicks","1","0","37","77","6","24","17","30","4","32","36","15","7","5","15","22","97"
"776","400828275","Knicks","76ers","0","1","40","85","6","19","21","28","14","35","49","24","8","6","15","19","107"
"777","400828276","Celtics","Hawks","1","0","34","77","10","23","23","31","6","37","43","19","5","2","21","25","101"
"778","400828276","Hawks","Celtics","0","1","41","88","4","20","23","29","9","33","42","23","11","4","12","28","109"
"779","400828277","Heat","Raptors","1","0","35","74","9","25","15","17","4","30","34","19","4","6","13","19","94"
